EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
199.833333333	199.833333333	0.000911486	0.458794	-0.00785806837358	-0.000688744189065	308815
200.0	200.0	0.00184356	0.458593	-0.00220549959652	-0.00203069702569	310015
200.0	200.0	0.00138181	0.458983	-0.00628440117504	-0.00502935664245	311215
200.0	200.0	0.00420205	0.457178	-0.00538593362125	-0.00698864413403	312415
199.0	199.0	0.00584381	0.46325	-0.0086302847564	-0.00435728654431	313609
183.0	183.0	0.00367971	0.455285	-0.00646328222311	-0.00220033189287	314707
188.666666667	188.666666667	0.00183383	0.452844	-0.00441389110033	-0.0025491826827	315839
186.333333333	186.333333333	0.000550105	0.462539	-0.00314099614211	-0.00475317435873	316957
171.666666667	171.666666667	0.0013035	0.453482	-0.00384786117603	-0.00129554491004	317987
168.833333333	168.833333333	0.000653283	0.452589	-0.00315255215452	-0.00125097793032	319000
172.0	172.0	0.00185045	0.447661	-0.00107913611471	-0.00178617585631	320032
176.166666667	176.166666667	0.00109352	0.441126	-0.0015140872678	-0.00198094870099	321089
186.333333333	186.333333333	0.00126559	0.452272	-0.000877799671622	-0.00578150310306	322207
188.833333333	188.833333333	0.00611094	0.447965	-0.0050776819098	-0.00297898988185	323340
197.833333333	197.833333333	0.00498896	0.442738	-0.00298632482978	-0.00846741578898	324527
197.833333333	197.833333333	0.00527682	0.444189	-0.00568222725099	-0.00229806308973	325714
198.5	198.5	0.00318261	0.447446	-0.00574613841648	-0.00328281923408	326905
200.0	200.0	0.00319185	0.453418	-0.00362846125301	-0.00022069900728	328105
200.0	200.0	0.00249518	0.457492	-0.00218635095786	-0.00195026000369	329305
200.0	200.0	0.00298527	0.447994	-0.00207357402288	-0.00400137260044	330505
200.0	200.0	0.0014008	0.451018	-0.00171510191886	-0.000906236272397	331705
200.0	200.0	0.000445694	0.445944	-0.00120647084389	0.00143336498133	332905
200.0	200.0	0.000643989	0.446012	-0.000822402368622	0.00209165421689	334105
200.0	200.0	0.000598979	0.446381	-0.00163039408674	-0.00287893359213	335305
200.0	200.0	0.000661492	0.451258	-0.000834878068117	-0.00160530312616	336505
200.0	200.0	0.000412711	0.449442	-0.000288554746755	-0.00130370918267	337705
200.0	200.0	0.00030782	0.450602	-0.0015636188183	0.00128459132515	338905
200.0	200.0	0.000112995	0.446846	-0.0019413570691	0.000128539285964	340105
200.0	200.0	0.00017914	0.448108	2.31744710764e-05	-0.000409083957671	341305
200.0	200.0	0.000128071	0.450669	0.000535610789542	0.000598599934987	342505
200.0	200.0	0.000224039	0.445402	-0.00158241517607	-0.0014584679502	343705
200.0	200.0	0.000455976	0.450083	-0.00077055371223	0.000403998761443	344905
200.0	200.0	0.000307403	0.456635	0.00050857021875	-0.00099755417862	346105
200.0	200.0	0.000531696	0.452531	-0.00352142254867	-0.000186512246377	347305
200.0	200.0	0.000164911	0.458167	-0.00120004560034	-0.000266532348065	348505
200.0	200.0	2.0507e-05	0.46456	0.00198191526251	0.000129731466729	349705
