EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-216.448	200.0	0.00312291	0.51651	0.944998860507	0.969288334976	709800
-231.761	200.0	0.00470546	0.516411	0.969241511361	0.978130182066	712400
-167.18	200.0	0.000786942	0.516577	0.904034148293	0.919829740863	715000
-242.737	200.0	0.00168422	0.518594	0.946886782944	0.953522448603	717600
-165.484	200.0	0.00207371	0.519638	0.910552587979	0.920930170143	720200
-279.261	200.0	0.00200276	0.521731	0.948665263763	0.958587146064	722800
-187.199	200.0	0.00182803	0.524346	0.937561898066	0.938700870876	725400
-257.549	200.0	0.00106217	0.526663	0.961809889679	0.971738447892	728000
-189.654	200.0	0.0023656	0.528874	0.929119474286	0.936532449221	730600
-259.916	200.0	0.0106031	0.530913	0.967149054503	0.971875287385	733200
-196.118	200.0	0.00440049	0.532643	0.961243248229	0.964095906074	735800
-326.377	200.0	0.00330963	0.534168	0.949746710991	0.95591365479	738400
-361.616	200.0	0.00197089	0.535325	0.95403042856	0.95996173045	741000
-235.846	200.0	0.00138007	0.536284	0.956163695321	0.95868965909	743600
-207.926	200.0	0.000999453	0.535927	0.959307516289	0.963051958717	746200
-188.619	200.0	0.00198513	0.535177	0.90580936753	0.908602218951	748800
-235.06	200.0	0.00560178	0.534462	0.945660707506	0.953718336539	751400
-253.442	200.0	0.00166651	0.533697	0.939521126748	0.94409502799	754000
-178.772	200.0	0.00131787	0.533044	0.955836394044	0.966625125485	756600
-214.197	200.0	0.00153413	0.532763	0.943255932828	0.946093037174	759200
-246.431	200.0	0.00135947	0.532341	0.945794570204	0.952978363559	761800
-196.851	200.0	0.00208768	0.53237	0.916667205494	0.933546052061	764400
-193.394	200.0	0.00133237	0.532615	0.933650795348	0.937707781896	767000
-257.397	200.0	0.00120622	0.533415	0.838067555157	0.844144172627	769600
-215.739	200.0	0.00103146	0.533836	0.95119539857	0.962983071571	772200
-217.434	200.0	0.00116745	0.534284	0.926811741341	0.938450800504	774800
-189.643	200.0	0.00396242	0.534583	0.877124019165	0.891676037245	777400
-170.251	200.0	0.00306476	0.535035	0.919095850226	0.93449381283	780000
